(2.31758e-05-2.28262e-06i) (2.28404e-05-4.54325e-06i) (2.22851e-05-6.76012e-06i) (2.15152e-05-8.91190e-06i) (2.05381e-05-1.09778e-05i) (1.93632e-05-1.29381e-05i) (1.80018e-05-1.47737e-05i) (1.64670e-05-1.64670e-05i) (1.47737e-05-1.80018e-05i) (1.29381e-05-1.93632e-05i) (1.09778e-05-2.05381e-05i) (8.91188e-06-2.15152e-05i) (6.76011e-06-2.22851e-05i) (4.54324e-06-2.28404e-05i) (2.28261e-06-2.31758e-05i) (-6.21350e-12-2.32879e-05i) (-2.28262e-06-2.31758e-05i) (-4.54325e-06-2.28404e-05i) (-6.76012e-06-2.22851e-05i) (-8.91190e-06-2.15152e-05i) (-1.09778e-05-2.05381e-05i) (-1.29381e-05-1.93632e-05i) (-1.47737e-05-1.80018e-05i) (-1.64670e-05-1.64670e-05i) (-1.80018e-05-1.47737e-05i) (-1.93632e-05-1.29381e-05i) (-2.05381e-05-1.09778e-05i) (-2.15152e-05-8.91188e-06i) (-2.22851e-05-6.76011e-06i) (-2.28404e-05-4.54324e-06i) (-2.31758e-05-2.28261e-06i) (-2.32879e-05+6.21350e-12i) (-2.31758e-05+2.28262e-06i) (-2.28404e-05+4.54325e-06i) (-2.22851e-05+6.76012e-06i) (-2.15152e-05+8.91190e-06i) (-2.05381e-05+1.09778e-05i) (-1.93632e-05+1.29381e-05i) (-1.80018e-05+1.47737e-05i) (-1.64670e-05+1.64670e-05i) (-1.47737e-05+1.80018e-05i) (-1.29381e-05+1.93632e-05i) (-1.09778e-05+2.05381e-05i) (-8.91188e-06+2.15152e-05i) (-6.76011e-06+2.22851e-05i) (-4.54324e-06+2.28404e-05i) (-2.28261e-06+2.31758e-05i) (6.21350e-12+2.32879e-05i) (2.28262e-06+2.31758e-05i) (4.54325e-06+2.28404e-05i) (6.76012e-06+2.22851e-05i) (8.91190e-06+2.15152e-05i) (1.09778e-05+2.05381e-05i) (1.29381e-05+1.93632e-05i) (1.47737e-05+1.80018e-05i) (1.64670e-05+1.64670e-05i) (1.80018e-05+1.47737e-05i) (1.93632e-05+1.29381e-05i) (2.05381e-05+1.09778e-05i) (2.15152e-05+8.91188e-06i) (2.22851e-05+6.76011e-06i) (2.28404e-05+4.54324e-06i) (2.31758e-05+2.28261e-06i) (2.32879e-05-6.21351e-12i) 
(-2.16064e-05+6.61788e-12i) (-2.16064e-05+6.61788e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61788e-12i) (-2.16064e-05+6.61788e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61791e-12i) (-2.16064e-05+6.61791e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61790e-12i) (-2.16064e-05+6.61789e-12i) (-2.16064e-05+6.61791e-12i) (-2.16064e-05+6.61791e-12i) (-2.16064e-05+6.61790e-12i) 
(1.97845e-05+1.94860e-06i) (1.94982e-05+3.87844e-06i) (1.90242e-05+5.77092e-06i) (1.83669e-05+7.60783e-06i) (1.75328e-05+9.37147e-06i) (1.65298e-05+1.10449e-05i) (1.53676e-05+1.26119e-05i) (1.40575e-05+1.40574e-05i) (1.26119e-05+1.53676e-05i) (1.10449e-05+1.65298e-05i) (9.37149e-06+1.75328e-05i) (7.60784e-06+1.83669e-05i) (5.77094e-06+1.90242e-05i) (3.87845e-06+1.94982e-05i) (1.94861e-06+1.97845e-05i) (7.00422e-12+1.98802e-05i) (-1.94860e-06+1.97845e-05i) (-3.87844e-06+1.94982e-05i) (-5.77092e-06+1.90242e-05i) (-7.60783e-06+1.83669e-05i) (-9.37147e-06+1.75328e-05i) (-1.10449e-05+1.65298e-05i) (-1.26119e-05+1.53676e-05i) (-1.40574e-05+1.40575e-05i) (-1.53676e-05+1.26119e-05i) (-1.65298e-05+1.10449e-05i) (-1.75328e-05+9.37149e-06i) (-1.83669e-05+7.60784e-06i) (-1.90242e-05+5.77094e-06i) (-1.94982e-05+3.87845e-06i) (-1.97845e-05+1.94861e-06i) (-1.98802e-05+7.00422e-12i) (-1.97845e-05-1.94860e-06i) (-1.94982e-05-3.87844e-06i) (-1.90242e-05-5.77092e-06i) (-1.83669e-05-7.60783e-06i) (-1.75328e-05-9.37147e-06i) (-1.65298e-05-1.10449e-05i) (-1.53676e-05-1.26119e-05i) (-1.40575e-05-1.40574e-05i) (-1.26119e-05-1.53676e-05i) (-1.10449e-05-1.65298e-05i) (-9.37149e-06-1.75328e-05i) (-7.60784e-06-1.83669e-05i) (-5.77094e-06-1.90242e-05i) (-3.87845e-06-1.94982e-05i) (-1.94861e-06-1.97845e-05i) (-7.00423e-12-1.98802e-05i) (1.94860e-06-1.97845e-05i) (3.87844e-06-1.94982e-05i) (5.77092e-06-1.90242e-05i) (7.60783e-06-1.83669e-05i) (9.37147e-06-1.75328e-05i) (1.10449e-05-1.65298e-05i) (1.26119e-05-1.53676e-05i) (1.40574e-05-1.40575e-05i) (1.53676e-05-1.26119e-05i) (1.65298e-05-1.10449e-05i) (1.75328e-05-9.37149e-06i) (1.83669e-05-7.60784e-06i) (1.90242e-05-5.77094e-06i) (1.94982e-05-3.87845e-06i) (1.97845e-05-1.94861e-06i) (1.98802e-05-7.00423e-12i) 
(-1.77659e-05-3.53384e-06i) (-1.67351e-05-6.93189e-06i) (-1.50612e-05-1.00635e-05i) (-1.28085e-05-1.28085e-05i) (-1.00636e-05-1.50612e-05i) (-6.93190e-06-1.67351e-05i) (-3.53386e-06-1.77659e-05i) (-7.37163e-12-1.81139e-05i) (3.53384e-06-1.77659e-05i) (6.93189e-06-1.67351e-05i) (1.00635e-05-1.50612e-05i) (1.28085e-05-1.28085e-05i) (1.50612e-05-1.00636e-05i) (1.67351e-05-6.93190e-06i) (1.77659e-05-3.53386e-06i) (1.81139e-05-7.37163e-12i) (1.77659e-05+3.53384e-06i) (1.67351e-05+6.93189e-06i) (1.50612e-05+1.00635e-05i) (1.28085e-05+1.28085e-05i) (1.00636e-05+1.50612e-05i) (6.93190e-06+1.67351e-05i) (3.53386e-06+1.77659e-05i) (7.37163e-12+1.81139e-05i) (-3.53384e-06+1.77659e-05i) (-6.93189e-06+1.67351e-05i) (-1.00635e-05+1.50612e-05i) (-1.28085e-05+1.28085e-05i) (-1.50612e-05+1.00636e-05i) (-1.67351e-05+6.93190e-06i) (-1.77659e-05+3.53386e-06i) (-1.81139e-05+7.37164e-12i) (-1.77659e-05-3.53384e-06i) (-1.67351e-05-6.93189e-06i) (-1.50612e-05-1.00635e-05i) (-1.28085e-05-1.28085e-05i) (-1.00636e-05-1.50612e-05i) (-6.93190e-06-1.67351e-05i) (-3.53386e-06-1.77659e-05i) (-7.37164e-12-1.81139e-05i) (3.53384e-06-1.77659e-05i) (6.93189e-06-1.67351e-05i) (1.00635e-05-1.50612e-05i) (1.28085e-05-1.28085e-05i) (1.50612e-05-1.00636e-05i) (1.67351e-05-6.93190e-06i) (1.77659e-05-3.53386e-06i) (1.81139e-05-7.37164e-12i) (1.77659e-05+3.53384e-06i) (1.67351e-05+6.93189e-06i) (1.50612e-05+1.00635e-05i) (1.28085e-05+1.28085e-05i) (1.00636e-05+1.50612e-05i) (6.93190e-06+1.67351e-05i) (3.53386e-06+1.77659e-05i) (7.37164e-12+1.81139e-05i) (-3.53384e-06+1.77659e-05i) (-6.93189e-06+1.67351e-05i) (-1.00635e-05+1.50612e-05i) (-1.28085e-05+1.28085e-05i) (-1.50612e-05+1.00636e-05i) (-1.67351e-05+6.93190e-06i) (-1.77659e-05+3.53386e-06i) (-1.81139e-05+7.37164e-12i) 
(1.56095e-05+4.73508e-06i) (1.35628e-05+9.06239e-06i) (1.03482e-05+1.26092e-05i) (6.24229e-06+1.50702e-05i) (1.59885e-06+1.62333e-05i) (-3.18228e-06+1.59985e-05i) (-7.68936e-06+1.43858e-05i) (-1.15342e-05+1.15342e-05i) (-1.43858e-05+7.68937e-06i) (-1.59984e-05+3.18230e-06i) (-1.62333e-05-1.59884e-06i) (-1.50702e-05-6.24228e-06i) (-1.26093e-05-1.03481e-05i) (-9.06240e-06-1.35628e-05i) (-4.73510e-06-1.56095e-05i) (-7.71932e-12-1.63119e-05i) (4.73508e-06-1.56095e-05i) (9.06239e-06-1.35628e-05i) (1.26092e-05-1.03482e-05i) (1.50702e-05-6.24229e-06i) (1.62333e-05-1.59885e-06i) (1.59985e-05+3.18228e-06i) (1.43858e-05+7.68936e-06i) (1.15342e-05+1.15342e-05i) (7.68937e-06+1.43858e-05i) (3.18230e-06+1.59984e-05i) (-1.59884e-06+1.62333e-05i) (-6.24228e-06+1.50702e-05i) (-1.03481e-05+1.26093e-05i) (-1.35628e-05+9.06240e-06i) (-1.56095e-05+4.73510e-06i) (-1.63119e-05+7.71933e-12i) (-1.56095e-05-4.73508e-06i) (-1.35628e-05-9.06239e-06i) (-1.03482e-05-1.26092e-05i) (-6.24229e-06-1.50702e-05i) (-1.59885e-06-1.62333e-05i) (3.18228e-06-1.59985e-05i) (7.68936e-06-1.43858e-05i) (1.15342e-05-1.15342e-05i) (1.43858e-05-7.68937e-06i) (1.59984e-05-3.18230e-06i) (1.62333e-05+1.59884e-06i) (1.50702e-05+6.24228e-06i) (1.26093e-05+1.03481e-05i) (9.06240e-06+1.35628e-05i) (4.73510e-06+1.56095e-05i) (7.71933e-12+1.63119e-05i) (-4.73508e-06+1.56095e-05i) (-9.06239e-06+1.35628e-05i) (-1.26092e-05+1.03482e-05i) (-1.50702e-05+6.24229e-06i) (-1.62333e-05+1.59885e-06i) (-1.59985e-05-3.18228e-06i) (-1.43858e-05-7.68936e-06i) (-1.15342e-05-1.15342e-05i) (-7.68937e-06-1.43858e-05i) (-3.18230e-06-1.59984e-05i) (1.59884e-06-1.62333e-05i) (6.24228e-06-1.50702e-05i) (1.03481e-05-1.26093e-05i) (1.35628e-05-9.06240e-06i) (1.56095e-05-4.73510e-06i) (1.63119e-05-7.71933e-12i) 
(-1.33766e-05-5.54076e-06i) (-1.02380e-05-1.02380e-05i) (-5.54077e-06-1.33766e-05i) (-8.04654e-12-1.44787e-05i) (5.54076e-06-1.33766e-05i) (1.02380e-05-1.02380e-05i) (1.33766e-05-5.54077e-06i) (1.44787e-05-8.04654e-12i) (1.33766e-05+5.54076e-06i) (1.02380e-05+1.02380e-05i) (5.54077e-06+1.33766e-05i) (8.04654e-12+1.44787e-05i) (-5.54076e-06+1.33766e-05i) (-1.02380e-05+1.02380e-05i) (-1.33766e-05+5.54077e-06i) (-1.44787e-05+8.04654e-12i) (-1.33766e-05-5.54076e-06i) (-1.02380e-05-1.02380e-05i) (-5.54077e-06-1.33766e-05i) (-8.04654e-12-1.44787e-05i) (5.54076e-06-1.33766e-05i) (1.02380e-05-1.02380e-05i) (1.33766e-05-5.54077e-06i) (1.44787e-05-8.04654e-12i) (1.33766e-05+5.54076e-06i) (1.02380e-05+1.02380e-05i) (5.54077e-06+1.33766e-05i) (8.04654e-12+1.44787e-05i) (-5.54076e-06+1.33766e-05i) (-1.02380e-05+1.02380e-05i) (-1.33766e-05+5.54077e-06i) (-1.44787e-05+8.04654e-12i) (-1.33766e-05-5.54076e-06i) (-1.02380e-05-1.02380e-05i) (-5.54077e-06-1.33766e-05i) (-8.04654e-12-1.44787e-05i) (5.54076e-06-1.33766e-05i) (1.02380e-05-1.02380e-05i) (1.33766e-05-5.54077e-06i) (1.44787e-05-8.04654e-12i) (1.33766e-05+5.54076e-06i) (1.02380e-05+1.02380e-05i) (5.54077e-06+1.33766e-05i) (8.04654e-12+1.44787e-05i) (-5.54076e-06+1.33766e-05i) (-1.02380e-05+1.02380e-05i) (-1.33766e-05+5.54077e-06i) (-1.44787e-05+8.04654e-12i) (-1.33766e-05-5.54076e-06i) (-1.02380e-05-1.02380e-05i) (-5.54077e-06-1.33766e-05i) (-8.04654e-12-1.44787e-05i) (5.54076e-06-1.33766e-05i) (1.02380e-05-1.02380e-05i) (1.33766e-05-5.54077e-06i) (1.44787e-05-8.04655e-12i) (1.33766e-05+5.54076e-06i) (1.02380e-05+1.02380e-05i) (5.54077e-06+1.33766e-05i) (8.04654e-12+1.44787e-05i) (-5.54076e-06+1.33766e-05i) (-1.02380e-05+1.02380e-05i) (-1.33766e-05+5.54077e-06i) (-1.44787e-05+8.04654e-12i) 
(1.11290e-05+5.94856e-06i) (7.01076e-06+1.04923e-05i) (1.23689e-06+1.25583e-05i) (-4.82909e-06+1.16585e-05i) (-9.75464e-06+8.00543e-06i) (-1.23766e-05+2.46186e-06i) (-1.20757e-05-3.66310e-06i) (-8.92301e-06-8.92300e-06i) (-3.66312e-06-1.20757e-05i) (2.46184e-06-1.23766e-05i) (8.00542e-06-9.75465e-06i) (1.16585e-05-4.82910e-06i) (1.25583e-05+1.23687e-06i) (1.04923e-05+7.01075e-06i) (5.94858e-06+1.11290e-05i) (8.35258e-12+1.26190e-05i) (-5.94856e-06+1.11290e-05i) (-1.04923e-05+7.01076e-06i) (-1.25583e-05+1.23689e-06i) (-1.16585e-05-4.82909e-06i) (-8.00543e-06-9.75464e-06i) (-2.46186e-06-1.23766e-05i) (3.66310e-06-1.20757e-05i) (8.92300e-06-8.92301e-06i) (1.20757e-05-3.66312e-06i) (1.23766e-05+2.46184e-06i) (9.75465e-06+8.00542e-06i) (4.82910e-06+1.16585e-05i) (-1.23687e-06+1.25583e-05i) (-7.01075e-06+1.04923e-05i) (-1.11290e-05+5.94858e-06i) (-1.26190e-05+8.35258e-12i) (-1.11290e-05-5.94856e-06i) (-7.01076e-06-1.04923e-05i) (-1.23689e-06-1.25583e-05i) (4.82909e-06-1.16585e-05i) (9.75464e-06-8.00543e-06i) (1.23766e-05-2.46186e-06i) (1.20757e-05+3.66310e-06i) (8.92301e-06+8.92300e-06i) (3.66312e-06+1.20757e-05i) (-2.46184e-06+1.23766e-05i) (-8.00542e-06+9.75465e-06i) (-1.16585e-05+4.82910e-06i) (-1.25583e-05-1.23687e-06i) (-1.04923e-05-7.01075e-06i) (-5.94858e-06-1.11290e-05i) (-8.35258e-12-1.26190e-05i) (5.94856e-06-1.11290e-05i) (1.04923e-05-7.01076e-06i) (1.25583e-05-1.23689e-06i) (1.16585e-05+4.82909e-06i) (8.00543e-06+9.75464e-06i) (2.46186e-06+1.23766e-05i) (-3.66310e-06+1.20757e-05i) (-8.92300e-06+8.92301e-06i) (-1.20757e-05+3.66312e-06i) (-1.23766e-05-2.46184e-06i) (-9.75465e-06-8.00542e-06i) (-4.82910e-06-1.16585e-05i) (1.23687e-06-1.25583e-05i) (7.01075e-06-1.04923e-05i) (1.11290e-05-5.94858e-06i) (1.26190e-05-8.35258e-12i) 
(-8.92790e-06-5.96542e-06i) (-4.10907e-06-9.92014e-06i) (2.09477e-06-1.05312e-05i) (7.59254e-06-7.59256e-06i) (1.05312e-05-2.09479e-06i) (9.92015e-06+4.10905e-06i) (5.96543e-06+8.92789e-06i) (8.63680e-12+1.07375e-05i) (-5.96542e-06+8.92790e-06i) (-9.92014e-06+4.10907e-06i) (-1.05312e-05-2.09477e-06i) (-7.59256e-06-7.59254e-06i) (-2.09479e-06-1.05312e-05i) (4.10905e-06-9.92015e-06i) (8.92789e-06-5.96543e-06i) (1.07375e-05-8.63680e-12i) (8.92790e-06+5.96542e-06i) (4.10907e-06+9.92014e-06i) (-2.09477e-06+1.05312e-05i) (-7.59254e-06+7.59256e-06i) (-1.05312e-05+2.09479e-06i) (-9.92015e-06-4.10905e-06i) (-5.96543e-06-8.92789e-06i) (-8.63680e-12-1.07375e-05i) (5.96542e-06-8.92790e-06i) (9.92014e-06-4.10907e-06i) (1.05312e-05+2.09477e-06i) (7.59256e-06+7.59254e-06i) (2.09479e-06+1.05312e-05i) (-4.10905e-06+9.92015e-06i) (-8.92789e-06+5.96543e-06i) (-1.07375e-05+8.63680e-12i) (-8.92790e-06-5.96542e-06i) (-4.10907e-06-9.92014e-06i) (2.09477e-06-1.05312e-05i) (7.59254e-06-7.59256e-06i) (1.05312e-05-2.09479e-06i) (9.92015e-06+4.10905e-06i) (5.96543e-06+8.92789e-06i) (8.63680e-12+1.07375e-05i) (-5.96542e-06+8.92790e-06i) (-9.92014e-06+4.10907e-06i) (-1.05312e-05-2.09477e-06i) (-7.59256e-06-7.59254e-06i) (-2.09479e-06-1.05312e-05i) (4.10905e-06-9.92015e-06i) (8.92789e-06-5.96543e-06i) (1.07375e-05-8.63680e-12i) (8.92790e-06+5.96542e-06i) (4.10907e-06+9.92014e-06i) (-2.09477e-06+1.05312e-05i) (-7.59254e-06+7.59256e-06i) (-1.05312e-05+2.09479e-06i) (-9.92015e-06-4.10905e-06i) (-5.96543e-06-8.92789e-06i) (-8.63680e-12-1.07375e-05i) (5.96542e-06-8.92790e-06i) (9.92014e-06-4.10907e-06i) (1.05312e-05+2.09477e-06i) (7.59256e-06+7.59254e-06i) (2.09479e-06+1.05312e-05i) (-4.10905e-06+9.92015e-06i) (-8.92789e-06+5.96543e-06i) (-1.07375e-05+8.63680e-12i) 
(6.83247e-06+5.60725e-06i) (1.72437e-06+8.66894e-06i) (-4.16656e-06+7.79511e-06i) (-8.16596e-06+3.38246e-06i) (-8.45818e-06-2.56575e-06i) (-4.91057e-06-7.34917e-06i) (8.66342e-07-8.79621e-06i) (6.24995e-06-6.24996e-06i) (8.79621e-06-8.66360e-07i) (7.34918e-06+4.91055e-06i) (2.56577e-06+8.45817e-06i) (-3.38244e-06+8.16596e-06i) (-7.79510e-06+4.16658e-06i) (-8.66894e-06-1.72435e-06i) (-5.60726e-06-6.83246e-06i) (-8.89861e-12-8.83877e-06i) (5.60725e-06-6.83247e-06i) (8.66894e-06-1.72437e-06i) (7.79511e-06+4.16656e-06i) (3.38246e-06+8.16596e-06i) (-2.56575e-06+8.45818e-06i) (-7.34917e-06+4.91057e-06i) (-8.79621e-06-8.66342e-07i) (-6.24996e-06-6.24995e-06i) (-8.66360e-07-8.79621e-06i) (4.91055e-06-7.34918e-06i) (8.45817e-06-2.56577e-06i) (8.16596e-06+3.38244e-06i) (4.16658e-06+7.79510e-06i) (-1.72435e-06+8.66894e-06i) (-6.83246e-06+5.60726e-06i) (-8.83877e-06+8.89861e-12i) (-6.83247e-06-5.60725e-06i) (-1.72437e-06-8.66894e-06i) (4.16656e-06-7.79511e-06i) (8.16596e-06-3.38246e-06i) (8.45818e-06+2.56575e-06i) (4.91057e-06+7.34917e-06i) (-8.66342e-07+8.79621e-06i) (-6.24995e-06+6.24996e-06i) (-8.79621e-06+8.66360e-07i) (-7.34918e-06-4.91055e-06i) (-2.56577e-06-8.45817e-06i) (3.38244e-06-8.16596e-06i) (7.79510e-06-4.16658e-06i) (8.66894e-06+1.72435e-06i) (5.60726e-06+6.83246e-06i) (8.89861e-12+8.83877e-06i) (-5.60725e-06+6.83247e-06i) (-8.66894e-06+1.72437e-06i) (-7.79511e-06-4.16656e-06i) (-3.38246e-06-8.16596e-06i) (2.56575e-06-8.45818e-06i) (7.34917e-06-4.91057e-06i) (8.79621e-06+8.66342e-07i) (6.24996e-06+6.24995e-06i) (8.66360e-07+8.79621e-06i) (-4.91055e-06+7.34918e-06i) (-8.45817e-06+2.56577e-06i) (-8.16596e-06-3.38244e-06i) (-4.16658e-06-7.79510e-06i) (1.72435e-06-8.66894e-06i) (6.83246e-06-5.60726e-06i) (8.83877e-06-8.89861e-12i) 
(-4.89856e-06-4.89855e-06i) (-9.13748e-12-6.92760e-06i) (4.89855e-06-4.89856e-06i) (6.92760e-06-9.13748e-12i) (4.89856e-06+4.89855e-06i) (9.13748e-12+6.92760e-06i) (-4.89855e-06+4.89856e-06i) (-6.92760e-06+9.13748e-12i) (-4.89856e-06-4.89855e-06i) (-9.13748e-12-6.92760e-06i) (4.89855e-06-4.89856e-06i) (6.92760e-06-9.13748e-12i) (4.89856e-06+4.89855e-06i) (9.13748e-12+6.92760e-06i) (-4.89855e-06+4.89856e-06i) (-6.92760e-06+9.13748e-12i) (-4.89856e-06-4.89855e-06i) (-9.13748e-12-6.92760e-06i) (4.89855e-06-4.89856e-06i) (6.92760e-06-9.13748e-12i) (4.89856e-06+4.89855e-06i) (9.13748e-12+6.92760e-06i) (-4.89855e-06+4.89856e-06i) (-6.92760e-06+9.13748e-12i) (-4.89856e-06-4.89855e-06i) (-9.13748e-12-6.92760e-06i) (4.89855e-06-4.89856e-06i) (6.92760e-06-9.13748e-12i) (4.89856e-06+4.89855e-06i) (9.13748e-12+6.92760e-06i) (-4.89855e-06+4.89856e-06i) (-6.92760e-06+9.13748e-12i) (-4.89856e-06-4.89855e-06i) (-9.13748e-12-6.92760e-06i) (4.89855e-06-4.89856e-06i) (6.92760e-06-9.13748e-12i) (4.89856e-06+4.89855e-06i) (9.13748e-12+6.92760e-06i) (-4.89855e-06+4.89856e-06i) (-6.92760e-06+9.13748e-12i) (-4.89856e-06-4.89855e-06i) (-9.13748e-12-6.92760e-06i) (4.89855e-06-4.89856e-06i) (6.92760e-06-9.13748e-12i) (4.89856e-06+4.89855e-06i) (9.13748e-12+6.92760e-06i) (-4.89855e-06+4.89856e-06i) (-6.92760e-06+9.13748e-12i) (-4.89856e-06-4.89855e-06i) (-9.13748e-12-6.92760e-06i) (4.89855e-06-4.89856e-06i) (6.92760e-06-9.13748e-12i) (4.89856e-06+4.89855e-06i) (9.13749e-12+6.92760e-06i) (-4.89855e-06+4.89856e-06i) (-6.92760e-06+9.13748e-12i) (-4.89856e-06-4.89855e-06i) (-9.13748e-12-6.92760e-06i) (4.89855e-06-4.89856e-06i) (6.92760e-06-9.13748e-12i) (4.89856e-06+4.89855e-06i) (9.13749e-12+6.92760e-06i) (-4.89855e-06+4.89856e-06i) (-6.92760e-06+9.13748e-12i) 
(3.17748e-06+3.87176e-06i) (-9.77136e-07+4.91244e-06i) (-4.41726e-06+2.36108e-06i) (-4.62742e-06-1.91673e-06i) (-1.45395e-06-4.79301e-06i) (2.78267e-06-4.16457e-06i) (4.98456e-06-4.90946e-07i) (3.54168e-06+3.54167e-06i) (-4.90927e-07+4.98456e-06i) (-4.16456e-06+2.78268e-06i) (-4.79301e-06-1.45393e-06i) (-1.91675e-06-4.62741e-06i) (2.36107e-06-4.41727e-06i) (4.91244e-06-9.77155e-07i) (3.87177e-06+3.17747e-06i) (9.35294e-12+5.00868e-06i) (-3.87176e-06+3.17748e-06i) (-4.91244e-06-9.77136e-07i) (-2.36108e-06-4.41726e-06i) (1.91673e-06-4.62742e-06i) (4.79301e-06-1.45395e-06i) (4.16457e-06+2.78267e-06i) (4.90946e-07+4.98456e-06i) (-3.54167e-06+3.54168e-06i) (-4.98456e-06-4.90927e-07i) (-2.78268e-06-4.16456e-06i) (1.45393e-06-4.79301e-06i) (4.62741e-06-1.91675e-06i) (4.41727e-06+2.36107e-06i) (9.77155e-07+4.91244e-06i) (-3.17747e-06+3.87177e-06i) (-5.00868e-06+9.35294e-12i) (-3.17748e-06-3.87176e-06i) (9.77136e-07-4.91244e-06i) (4.41726e-06-2.36108e-06i) (4.62742e-06+1.91673e-06i) (1.45395e-06+4.79301e-06i) (-2.78267e-06+4.16457e-06i) (-4.98456e-06+4.90946e-07i) (-3.54168e-06-3.54167e-06i) (4.90927e-07-4.98456e-06i) (4.16456e-06-2.78268e-06i) (4.79301e-06+1.45393e-06i) (1.91675e-06+4.62741e-06i) (-2.36107e-06+4.41727e-06i) (-4.91244e-06+9.77155e-07i) (-3.87177e-06-3.17747e-06i) (-9.35294e-12-5.00868e-06i) (3.87176e-06-3.17748e-06i) (4.91244e-06+9.77136e-07i) (2.36108e-06+4.41726e-06i) (-1.91673e-06+4.62742e-06i) (-4.79301e-06+1.45395e-06i) (-4.16457e-06-2.78267e-06i) (-4.90946e-07-4.98456e-06i) (3.54167e-06-3.54168e-06i) (4.98456e-06+4.90927e-07i) (2.78268e-06+4.16456e-06i) (-1.45393e-06+4.79301e-06i) (-4.62741e-06+1.91675e-06i) (-4.41727e-06-2.36107e-06i) (-9.77155e-07-4.91244e-06i) (3.17747e-06-3.87177e-06i) (5.00868e-06-9.35294e-12i) 
